Row,Local Date,Hour,Minute,Is Retweet,Retweet Count,Coordinates,Original Tweet,Screen Name,User Class,User Id,User Link,URL,URL Domain,URL Domain Class,Media URL,Media Screen Name,Media URL User Class,Text
22892,7/21/2016,9,34,FALSE,2,"48.060397,-119.845211",http://twitter.com/KREM2Hayley/status/4.9126E+17,KREM2Hayley,media,109929698,https://www.twitter.com/KREM2Hayley,,,,http://twitter.com/KREM2Hayley/status/491259976849969152/photo/1,KREM2Hayley,media,It's hard to put the devastation this family is feeling into words. The owner built the home himself #CarltonComplex http://t.co/rdfOHZ7CSV
8899,7/21/2016,9,43,FALSE,9,"48.065354,-119.834957",http://twitter.com/KREM2Hayley/status/4.91262E+17,KREM2Hayley,media,109929698,https://www.twitter.com/KREM2Hayley,,,,http://twitter.com/KREM2Hayley/status/491262116423159808/photo/1,KREM2Hayley,media,The devastation this family is feeling is hard to put into words. The owner built this himself. #CarltonComplex http://t.co/yH9vgcUjrl
8620,7/21/2016,10,15,FALSE,0,"33.4364,-112.008535",http://twitter.com/bpitassi/status/4.9127E+17,bpitassi,unknown,21361256,https://www.twitter.com/bpitassi,,,,,,,On my way up to the #CarltonComplex
11273,7/21/2016,10,24,FALSE,1,"47.836555,-120.034485",http://twitter.com/VilasonhS/status/4.91272E+17,VilasonhS,unknown,945156342,https://www.twitter.com/VilasonhS,http://instagram.com/p/quKsZrLcu7/,instagram,social media,,,,"""I'm Gonna Soak Up The Sun."" #JetSki #LakeChelan @ Chelan Parasail &amp; Watercraft Rentals http://t.co/oybPSEvAXN"
11488,7/21/2016,10,24,FALSE,1,"47.836555,-120.034485",http://twitter.com/VilasonhS/status/4.91272E+17,VilasonhS,unknown,945156342,https://www.twitter.com/VilasonhS,http://instagram.com/p/quKtosrcu9/,instagram,social media,,,,"""I'm Gonna Soak Up The Sun."" #JetSki #LakeChelan @ Chelan Parasail &amp; Watercraft Rentals http://t.co/I4TGjsXi8d"
8669,7/21/2016,10,39,FALSE,29,"47.754308,-122.214888",http://twitter.com/hideogumperjr1/status/4.91276E+17,hideogumperjr1,unknown,2657955866,https://www.twitter.com/hideogumperjr1,,,,,,,#CarltonComplex
14922,7/21/2016,10,44,FALSE,0,"33.914541,-118.146559",http://twitter.com/HiiMehh/status/4.91278E+17,HiiMehh,unknown,1072890602,https://www.twitter.com/HiiMehh,http://earthobservatory.nasa.gov/NaturalHazards/view.php?id=84054&src=twitter-nh,earthobservatory.nasa.gov,official other,http://twitter.com/NASA_EO/status/491276426466037760/photo/1,NASA_EO,official other,"""@NASA_EO: Carlton Complex Fire, Washington http://t.co/HsYGwcHpfz #NASA http://t.co/ymCQTTmUg2"" @GeorgeCarltonUK @PoppyCarlton"
15087,7/21/2016,10,48,FALSE,1,"48.90003,-118.216315",http://twitter.com/hokeekat/status/4.91279E+17,hokeekat,individual - wa,1473102152,https://www.twitter.com/hokeekat,http://carltoncomplex.blogspot.com/2014/07/72114-10-am-carlton-complex-east-zone.html?spref=tw,carltoncomplex.blogspot,official em/fire,,,,@Adelheid16  Carlton Complex Information: 7/21/14 10 a.m. Carlton Complex East Zone Update http://t.co/nzQNeRODkx
15229,7/21/2016,11,8,FALSE,4,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91284E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8064403?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,"Okanogan County fire now largest in state history: The Carlton Complex fire in Okanogan County, today reported at... http://t.co/BLYdZ0xWe9"
21054,7/21/2016,11,22,FALSE,11,"47.7159,-116.998807",http://twitter.com/Smartys11808/status/4.91287E+17,Smartys11808,unknown,2369392993,https://www.twitter.com/Smartys11808,,,,http://twitter.com/Smartys11808/status/491287206045052928/photo/1,Smartys11808,unknown,#CarltonComplex http://t.co/wYl4QSiMPH
15120,7/21/2016,11,24,FALSE,4,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91288E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8064417?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,Cooler temps help crews battle largest wildfire in recent memory: Homes burned from the Carlton Complex Fire.... http://t.co/2ZCsiinyjL
22922,7/21/2016,11,43,FALSE,2,"47.602286,-117.379807",http://twitter.com/KHQKjerstin/status/4.91292E+17,KHQKjerstin,media,849478171,https://www.twitter.com/KHQKjerstin,,,,http://twitter.com/KHQKjerstin/status/491292286668394498/photo/1,KHQKjerstin,media,#CarltonComplex The community needs our help! @KHQLocalNews http://t.co/DsQClg1nqm
11504,7/21/2016,12,5,FALSE,0,"47.912473,-120.195426",http://twitter.com/coreylayne/status/4.91298E+17,coreylayne,unknown,33061557,https://www.twitter.com/coreylayne,,,,,,,"Just east of #LakeChelan is a town of HUGE homes with pools &amp; valley views called #Manson. There are residents here named ""Charles"". Weird."
11527,7/21/2016,12,5,FALSE,0,"47.844284,-120.02717",http://twitter.com/VilasonhS/status/4.91298E+17,VilasonhS,unknown,945156342,https://www.twitter.com/VilasonhS,http://instagram.com/p/quWRxLLcim/,instagram,social media,,,,It's fun time!!! Championship family #12th #Twelvfie #LakeChelan @ Don Morse Park http://t.co/qTW3loItlI
20586,7/21/2016,12,22,FALSE,6,"47.834699,-120.02049",http://twitter.com/GaylaGraves/status/4.91302E+17,GaylaGraves,individual - local,393862980,https://www.twitter.com/GaylaGraves,http://instagram.com/p/quYOX5i10X/,instagram,social media,,,,#redcross  #chelan high #carltincreekfire @ShorelineChelan @gaylagraves @visitlakechelan… http://t.co/800YPoNsyU
11285,7/21/2016,12,51,FALSE,7,"47.834699,-120.02049",http://twitter.com/GaylaGraves/status/4.9131E+17,GaylaGraves,individual - local,393862980,https://www.twitter.com/GaylaGraves,http://instagram.com/p/qubmn1C15f/,instagram,social media,,,,Off to help #lakechelan #chelan @lakechelan @jenbyquist #redcross #carltincreekfire @ Chelan Middle… http://t.co/8RnA568H56
14894,7/21/2016,13,13,FALSE,9,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91315E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8065041?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,"Kitty rescued from Carlton Complex fire, ‘She’s talking, eating a bit and responding to treatment’: Photo... http://t.co/AC3jxJPoXt"
15157,7/21/2016,13,16,FALSE,23,"47.622621,-122.338915",http://twitter.com/GlennFarley/status/4.91316E+17,GlennFarley,media,39534067,https://www.twitter.com/GlennFarley,,,,,,,Just how record breaking is Carlton Complex of fires in Washington St history?  #KING 5 news at 5.
4862,7/21/2016,13,51,FALSE,5,"41.763685,-70.073893",http://twitter.com/otematt/status/4.91325E+17,otematt,unknown,70111991,https://www.twitter.com/otematt,http://instagram.com/p/quic6xRoo8/,instagram,social media,,,,#travelwiththecarneys #capecod #brewsterfishhouse #brewster #boulevard #beer #craftbeer… http://t.co/OP9y6IiObW
4892,7/21/2016,13,56,FALSE,3,"41.763685,-70.073893",http://twitter.com/otematt/status/4.91326E+17,otematt,unknown,70111991,https://www.twitter.com/otematt,http://instagram.com/p/qujCR6xoqE/,instagram,social media,,,,#brewster #brewsterfishhouse #travelwiththecarneys #capecod #vacation #hashtag #hotwife @ Brewster… http://t.co/IvUqJOpFVl
18472,7/21/2016,15,27,FALSE,2,"47.656989,-117.429871",http://twitter.com/KHQKjerstin/status/4.91349E+17,KHQKjerstin,media,849478171,https://www.twitter.com/KHQKjerstin,,,,http://twitter.com/KHQKjerstin/status/491348680960520192/photo/1,KHQKjerstin,media,So proud of our community and the generosity I'm seeing! @RedCross @KHQLocalNews #CarltonComplex http://t.co/1bbu7lDyEZ
18519,7/21/2016,16,6,FALSE,97,"48.055017,-119.902826",http://twitter.com/KREM2Hayley/status/4.91358E+17,KREM2Hayley,media,109929698,https://www.twitter.com/KREM2Hayley,,,,http://twitter.com/KREM2Hayley/status/491358461037252610/photo/1,KREM2Hayley,media,Covering #CarltonComplex for @CBSEveningNews http://t.co/OWwCKvZx9H
11260,7/21/2016,16,28,FALSE,7,"47.836555,-120.034485",http://twitter.com/VilasonhS/status/4.91364E+17,VilasonhS,unknown,945156342,https://www.twitter.com/VilasonhS,http://instagram.com/p/qu0cXLrckY/,instagram,social media,,,,It's racing tyme at #LakeChelan!!! Vroom Vroom @ Chelan Parasail &amp; Watercraft Rentals http://t.co/4sLWeCx7Ma
8889,7/21/2016,16,51,FALSE,5,"47.619803,-122.348553",http://twitter.com/randycKOMO/status/4.9137E+17,randycKOMO,unknown,205097637,https://www.twitter.com/randycKOMO,,,,,,,#CarltonComplex URGENT NOTICE- Town Of Carlton under Evacuation Level 3 Immediate threats to the life and safety. EVACUATE NOW!
15505,7/21/2016,17,7,FALSE,10,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91374E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8066196?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,"Carlton Complex fire claims life of Vietnam Veteran, retired Washington State Patrol trooper: CARLTON, Wash. –... http://t.co/JIwADewn1P"
19320,7/21/2016,17,55,FALSE,2,"49.029384,-119.696644",http://twitter.com/B_collignon/status/4.91386E+17,B_collignon,unknown,362538619,https://www.twitter.com/B_collignon,http://www.kxly.com/news/spokane-news/firestorm-burns-down-into-pateros/27015258#.U8212r-5x78.twitter,kxly,media,http://twitter.com/B_collignon/status/491385891772833792/photo/1,B_collignon,unknown,"Aux #USA, la ville de #pateros est en feu. Et la fumée arrive là où je suis au #canada http://t.co/6MyAnSATmd http://t.co/WvacWr9vNO"
15431,7/21/2016,18,12,FALSE,3,"49.910324,-97.162863",http://twitter.com/dispatcher880/status/4.9139E+17,dispatcher880,unknown,205724874,https://www.twitter.com/dispatcher880,https://www.facebook.com/FBNewswire/posts/746149968756460,facebook,social media,,,,WILDFIRES: The Carlton Complex fire in Washington state is now the largest wildf... http://t.co/di4sJTuEKx
9898,7/21/2016,20,21,FALSE,4,"47.401627,-120.28146",http://twitter.com/erikfox2000/status/4.91423E+17,erikfox2000,unknown,479712041,https://www.twitter.com/erikfox2000,,,,http://twitter.com/erikfox2000/status/491422851820314625/photo/1,erikfox2000,unknown,"Look at the view for Wanatchee, WA! Carlton complex fire! @WeatherNation @TWCBreaking @JimCantore http://t.co/ig3sIM3VLC"
20678,7/21/2016,20,33,FALSE,2,"47.836396,-120.027576",http://twitter.com/dolcebellabaker/status/4.91426E+17,dolcebellabaker,individual - wa,334364656,https://www.twitter.com/dolcebellabaker,http://instagram.com/p/qvQZUYTVAk/,instagram,social media,,,,My favorite boy #cousins #Chelan @ Peterson's Waterfront Resort http://t.co/1mIRRnZLBC
9853,7/21/2016,21,1,FALSE,1,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91433E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8066834?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,"Carlton Complex Fire is largest in Washington history, over 4 times the size of Seattle: View from the... http://t.co/e0GxDE4Cd6"
15654,7/21/2016,22,19,FALSE,0,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91452E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8066995?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,"Two men in wildfire area arrested for setting back burns that endangered others:  TWISP, Wash. — Two men were... http://t.co/B882Y2kwMJ"
20115,7/22/2016,0,31,FALSE,0,"48.36062,-119.592022",http://twitter.com/HarliePatrick/status/4.91486E+17,HarliePatrick,unknown,68749086,https://www.twitter.com/HarliePatrick,,,,,,,"Someone just shot a gun, in town, at 12:30 in the morning. Wtf Okanogan. Get your shit together. 😒"
19747,7/22/2016,3,14,FALSE,0,"45.796812,-108.557395",http://twitter.com/SecretAgentDom/status/4.91527E+17,SecretAgentDom,unknown,232711863,https://www.twitter.com/SecretAgentDom,,,,,,,"If I could just come in I swear I'd leave. Won't take nothing but a memory. From the house that built me. 

#Twisp #TwispWashington"
4276,7/22/2016,4,6,FALSE,0,"41.397316,-73.617072",http://twitter.com/tmj_RAM_skltrd/status/4.9154E+17,tmj_RAM_skltrd,unknown,563207798,https://www.twitter.com/tmj_RAM_skltrd,http://www.tweetmyjobs.com/kelly-services-jobs.html?listing_not_found=true,tweetmyjobs,unknown,,,,"#SkilledTrade #Job alert: Forklift Operator | Kelly Services | #Brewster, NY http://t.co/8FZ0FEJ6XH #KellyJobs #KellyServices"
20261,7/22/2016,9,16,FALSE,9,"49.891424,-119.497632",http://twitter.com/AndrewTuckwood/status/4.91618E+17,AndrewTuckwood,unknown,289585761,https://www.twitter.com/AndrewTuckwood,,,,,,,Great day in the Okanogan. ... going for a run and enjoy the day. #lovinglife
11502,7/22/2016,9,25,FALSE,3,"47.836364,-120.054337",http://twitter.com/ferlamala/status/4.9162E+17,ferlamala,unknown,73755263,https://www.twitter.com/ferlamala,http://instagram.com/p/qwo1lxhk8G/,instagram,social media,,,,#lakechelan @ Lake Chelan http://t.co/y1e5HPYlZo
9284,7/22/2016,9,46,FALSE,4,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.91625E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://seattle.cityandpress.com/node/8068710?utm_source=dlvr.it&utm_medium=twitter,seattle.cityandpress,media,,,,"Carlton Complex Fire now 16% contained: KCPQ-TVPATEROS, Wash – Crews fighting the Carlton Complex fire in north... http://t.co/POMdQ7ALWl"
23023,7/22/2016,9,59,FALSE,2,"47.167848,-122.018669",http://twitter.com/jewehmeyer/status/4.91629E+17,jewehmeyer,unknown,151287701,https://www.twitter.com/jewehmeyer,,,,http://twitter.com/jewehmeyer/status/491628537787322369/photo/1,jewehmeyer,unknown,#mikerowe here's a group to have a beer with...#CarltonComplex http://t.co/0vjgfDoXvX
12792,7/22/2016,10,1,FALSE,2,"38.180604,-85.72887",http://twitter.com/HoverCraftHines/status/4.91629E+17,HoverCraftHines,unknown,599838131,https://www.twitter.com/HoverCraftHines,,,,,,,@BjornBroman13 was just offered by Winthrop U- many more to come #props
20547,7/22/2016,10,5,FALSE,4,"47.905676,-120.179371",http://twitter.com/dolcebellabaker/status/4.9163E+17,dolcebellabaker,individual - wa,334364656,https://www.twitter.com/dolcebellabaker,http://instagram.com/p/qwtTpQTVHN/,instagram,social media,,,,Now THAT'S a hot chocolate with whipped cream! #breakfast #Chelan @ Blueberry Hills http://t.co/RQwU7c2jmX
11283,7/22/2016,10,36,FALSE,2,"47.763953,-120.164722",http://twitter.com/AshleyWFahey/status/4.91638E+17,AshleyWFahey,unknown,23493820,https://www.twitter.com/AshleyWFahey,http://instagram.com/p/qww5H9g9tb/,instagram,social media,,,,"One for the record books. Until next year, #LakeChelan. #greatestlakeintheworld @ Lake Chelan, WA http://t.co/9QAuRQY2Sc"
18030,7/22/2016,11,31,FALSE,12,"34.760591,-82.249641",http://twitter.com/WhitmireBreanna/status/4.91652E+17,WhitmireBreanna,unknown,949667732,https://www.twitter.com/WhitmireBreanna,,,,,,,I WANT MY ROOM ASSIGNMENT I SWEAR WINTHROP IS THE LAST SCHOOL TO LET EVERYONE KNOW 😤
17991,7/22/2016,11,55,FALSE,2,"44.410033,-69.987274",http://twitter.com/PiJoselu/status/4.91658E+17,PiJoselu,unknown,313349323,https://www.twitter.com/PiJoselu,http://instagram.com/p/qw6ABKPdJ-/,instagram,social media,,,,"Summer in Maine &gt;&gt; @ Maranacook Lake, Winthrop http://t.co/Hd37kdFFT8"
10270,7/22/2016,12,34,FALSE,2,"47.596233,-120.661477",http://twitter.com/LeavenworthNews/status/4.91668E+17,LeavenworthNews,unknown,198771200,https://www.twitter.com/LeavenworthNews,http://www.topix.com/city/leavenworth-wa,topix,media,,,,Carlton Complex fire is the biggest in WA history: The Carlton Complex fire is now considered the largest in W... http://t.co/ZfNZefelfB
11494,7/22/2016,14,27,FALSE,1,"47.836153,-120.034491",http://twitter.com/VilasonhS/status/4.91696E+17,VilasonhS,unknown,945156342,https://www.twitter.com/VilasonhS,http://instagram.com/p/qxLY3ILcs2/,instagram,social media,,,,Dats Wat Sup 22 passengers #PontoonBoat #PartyBoat #LakeChelan @ Beautiful Lake Chelan http://t.co/lu3i5OMZV8
16289,7/22/2016,15,0,FALSE,1,"47.404737,-120.287984",http://twitter.com/carolynhallK5/status/4.91704E+17,carolynhallK5,media,225215930,https://www.twitter.com/carolynhallK5,,,,,,,"With @GetJesse in Wenatchee where a mtg is wrapping up of how to help #CarltonComplex fire victims. @RedCross Catholic services, etc present"
23909,7/22/2016,16,2,FALSE,6,"41.933301,-87.686545",http://twitter.com/dspchicago/status/4.9172E+17,dspchicago,unknown,247764824,https://www.twitter.com/dspchicago,,,,,,,#WTF Time to head to the hills?? #malaysianplanecrash #PalestineUnderAttack #IsraelUnderAttack #WAFire #BabyGeorge #Chicagokillings
20700,7/22/2016,16,3,FALSE,6,"47.845865,-120.029251",http://twitter.com/puyallupjeff/status/4.9172E+17,puyallupjeff,unknown,346544439,https://www.twitter.com/puyallupjeff,,,,http://twitter.com/puyallupjeff/status/491720294948564992/photo/1,puyallupjeff,unknown,"Hey @BaleBreaker 
We upped it up a bit.... Went from a six pack to a six barrel. 
#beer #chelan #Merica http://t.co/mkK63q919j"
23936,7/22/2016,16,4,FALSE,1,"41.933339,-87.686645",http://twitter.com/dspchicago/status/4.91721E+17,dspchicago,unknown,247764824,https://www.twitter.com/dspchicago,,,,,,,#WTF? Time to head to the hills?? #malaysianplanecrash #PalestineUnderAttack #IsraelUnderAttack #Chicagokillings #WAFire #BabyGeorge
15607,7/22/2016,16,32,FALSE,1,"48.110593,-117.627751",http://twitter.com/Shayleh_s/status/4.91728E+17,Shayleh_s,unknown,194792327,https://www.twitter.com/Shayleh_s,,,,,,,"""@juicyjohnson15: ""Knock on glass to save your ass"""" @Sammylicious07 us the entire time we were in twisp😂😂"
23494,7/22/2016,17,26,FALSE,10,"47.656963,-117.429836",http://twitter.com/KHQKjerstin/status/4.91741E+17,KHQKjerstin,media,849478171,https://www.twitter.com/KHQKjerstin,,,,http://twitter.com/KHQKjerstin/status/491741200932548608/photo/1,KHQKjerstin,media,"$108,000 raised!! Wow! @KHQLocalNews #CarltonComplex @RedCross http://t.co/kjDUh6TLpy"
17910,7/22/2016,17,45,FALSE,1,"-31.980469,115.819087",http://twitter.com/UWA_students/status/4.91746E+17,UWA_students,unknown,343971228,https://www.twitter.com/UWA_students,,,,,,,G'day to our new international #uwastudents enrolling today in Winthrop Hall. We dearly love the diversity of #uwa :) #uwaoweek
23790,7/22/2016,18,17,FALSE,0,"47.596233,-120.661477",http://twitter.com/LeavenworthNews/status/4.91754E+17,LeavenworthNews,unknown,198771200,https://www.twitter.com/LeavenworthNews,http://www.topix.com/city/leavenworth-wa,topix,media,,,,"New fire near Tonasket blackens 1,000 acres; other NCW fires grow slowly: Most fires burning around North Cent... http://t.co/ksCNM9TvmP"
6838,7/22/2016,18,20,FALSE,1,"47.877305,-120.16027",http://twitter.com/DuncanRobertwin/status/4.91755E+17,DuncanRobertwin,unknown,158587913,https://www.twitter.com/DuncanRobertwin,,,,,,,You can't beat 3 hours on a boat! #lakechelan #summercamp2k14 @mehuntertwin @Ris10Ramirez @sharmies06 @turnagej85 @coralymiller @AIRcorpus
20691,7/22/2016,18,22,FALSE,1,"47.836364,-120.054337",http://twitter.com/KayneDynell/status/4.91755E+17,KayneDynell,unknown,47881321,https://www.twitter.com/KayneDynell,http://instagram.com/p/qxmSklijX8/,instagram,social media,,,,The crew yo #preachinandbeachin #Chelan #Woah #Clique @ Lake Chelan http://t.co/tr4dWqtXcR
21451,7/22/2016,18,31,FALSE,5,"48.051803,-119.906155",http://twitter.com/carolynhallK5/status/4.91757E+17,carolynhallK5,media,225215930,https://www.twitter.com/carolynhallK5,,,,http://twitter.com/carolynhallK5/status/491757488178331648/photo/1,carolynhallK5,media,Unbelievable how much the donation area has grown at Pateros high school. Keep em coming #CarltonComplex http://t.co/i49WJuhgUn
6937,7/22/2016,18,39,FALSE,0,"47.839484,-120.005401",http://twitter.com/GaylaGraves/status/4.9176E+17,GaylaGraves,individual - local,393862980,https://www.twitter.com/GaylaGraves,http://instagram.com/p/qxoPX9i10P/,instagram,social media,,,,applecupcafe #lakechelan #getonthelake alexmynatt dinner yummy #blackberrypie best bar in town… http://t.co/0BZMNEICge
17640,7/22/2016,19,5,FALSE,7,"-31.980457,115.81921",http://twitter.com/UWA_students/status/4.91766E+17,UWA_students,unknown,343971228,https://www.twitter.com/UWA_students,,,,,,,There are condolences books in Winthrop Hall to sign for #MH17 victims Ben Pocock and Richard Mayne due to start at #uwa this semester.
13228,7/22/2016,20,6,FALSE,1,"42.381926,-70.986818",http://twitter.com/Ervvv15/status/4.91781E+17,Ervvv15,unknown,399796977,https://www.twitter.com/Ervvv15,,,,,,,"""Dude I'm so high I don't even know what part of Winthrop I'm in right now"" -@RubenPowell"
6671,7/22/2016,20,56,FALSE,6,"48.055685,-119.901875",http://twitter.com/carolynhallK5/status/4.91794E+17,carolynhallK5,media,225215930,https://www.twitter.com/carolynhallK5,,,,,,,Police arresting an alleged looter now on Ives St and Dawson. An area surrounded by burned homes in Pateros #CarltonComplex #king5
10049,7/22/2016,22,23,FALSE,1,"44.961575,-123.065178",http://twitter.com/TheLynnRobinson/status/4.91816E+17,TheLynnRobinson,unknown,269927365,https://www.twitter.com/TheLynnRobinson,,,,,,,My main squeeze is up fighting the Carlton complex fire. Hoping Mother Nature helps him out with some more rain and less wind.
21378,7/22/2016,23,19,FALSE,10,"47.657012,-117.430006",http://twitter.com/KHQKjerstin/status/4.9183E+17,KHQKjerstin,media,849478171,https://www.twitter.com/KHQKjerstin,,,,http://twitter.com/KHQKjerstin/status/491829963171979265/photo/1,KHQKjerstin,media,@KHQLocalNews raising money for #CarltonComplex fire victims. Huge generosity!! http://t.co/4tvZwAHQg8
21886,7/22/2016,23,50,FALSE,2,"47.640246,-122.341019",http://twitter.com/BobDrawson/status/4.91838E+17,BobDrawson,unknown,80209025,https://www.twitter.com/BobDrawson,,,,http://twitter.com/BobDrawson/status/491837777059647488/photo/1,BobDrawson,unknown,Even the firetrucks melted from the #easternwa #wildlife #fire #wafire #WaWILDFIRE via @Q13FOX http://t.co/MYgmLlpVAt
17833,7/23/2016,0,36,FALSE,0,"-32.047441,115.821068",http://twitter.com/Sansan_sandrica/status/4.91849E+17,Sansan_sandrica,unknown,388250921,https://www.twitter.com/Sansan_sandrica,http://instagram.com/p/qyRFtDQkAN/,instagram,social media,,,,curly✌️ @ Winthrop Australia http://t.co/1sXveK2Oej
17916,7/23/2016,0,49,FALSE,0,"-32.05293,115.83624",http://twitter.com/Sansan_sandrica/status/4.91853E+17,Sansan_sandrica,unknown,388250921,https://www.twitter.com/Sansan_sandrica,https://path.com/moment/3jcP0n,path,unknown,,,,HOHO👻 (at Winthrop) [pic] — https://t.co/Hty5zWIiuw
21390,7/23/2016,5,52,FALSE,5,"47.193424,-122.297487",http://twitter.com/smashmode/status/4.91929E+17,smashmode,unknown,13120122,https://www.twitter.com/smashmode,,,,,,,Looking East and seeing lightning in Cascades &amp; hoping no more fires are started.  Firefighters have enough to deal with. #CarltonComplex
22072,7/23/2016,7,45,FALSE,1,"46.862565,-122.640258",http://twitter.com/projectdwnrange/status/4.91957E+17,projectdwnrange,business/org - local,485866943,https://www.twitter.com/projectdwnrange,,,,,,,"@Montel_Williams @PattyMurray @CostcoTweets 
🇺🇸🇺🇸
Why doesn't the $25k #fundraising yesterday go to #WAFire #VAsurge @BarackObama"
17738,7/23/2016,7,59,FALSE,0,"42.383713,-70.972428",http://twitter.com/bella_cusato/status/4.91961E+17,bella_cusato,unknown,357457156,https://www.twitter.com/bella_cusato,,,,,,,Welcome to Winthrop 🙌
21482,7/23/2016,9,1,FALSE,2,"47.627713,-117.407716",http://twitter.com/KHQKjerstin/status/4.91977E+17,KHQKjerstin,media,849478171,https://www.twitter.com/KHQKjerstin,,,,,,,@Obama signs Washington Emergency Declaration. #CarltonComplex @fema
17734,7/23/2016,9,13,FALSE,0,"37.795428,-122.396333",http://twitter.com/johnabarnhill/status/4.91979E+17,johnabarnhill,unknown,183303844,https://www.twitter.com/johnabarnhill,https://www.swarmapp.com/johnabarnhill/checkin/53cfdf1911d2cc4bfdcf8ca9?s=A2OzU0bdN8XQAiwdAh264xOb0eU&ref=tw,swarmapp,social media,,,,Keiretsu Forum SF meeting. #stmixer #netwerking (@ Pillsbury Winthrop Shaw Pittman) http://t.co/pZXX3wamdc
17850,7/23/2016,9,49,FALSE,5,"32.731507,-117.202204",http://twitter.com/SleepyAddicts/status/4.91989E+17,SleepyAddicts,unknown,2224226376,https://www.twitter.com/SleepyAddicts,,,,,,,@SAHMof3DSSPSA @DICBoone Yes! I hv a good friend only abt 60 Miles from Winthrop
21290,7/23/2016,9,55,FALSE,2,"47.994906,-119.875189",http://twitter.com/RKDProductions/status/4.9199E+17,RKDProductions,business/org - local,310598789,https://www.twitter.com/RKDProductions,,,,http://twitter.com/RKDProductions/status/491989876066099201/photo/1,RKDProductions,business/org - local,#CarltonComplex #WildFire #PNW #PaterosWashington #PrayersAndThoughts #Photography by @RobertKDunmead http://t.co/PiLdrN17i5
17703,7/23/2016,10,25,FALSE,3,"33.865742,-78.994901",http://twitter.com/Lynn_Desiree15/status/4.91998E+17,Lynn_Desiree15,unknown,1436782483,https://www.twitter.com/Lynn_Desiree15,,,,,,,And just got a letter from Winthrop University. GTFO
11862,7/23/2016,10,38,FALSE,4,"47.401428,-120.279949",http://twitter.com/GaylaGraves/status/4.92001E+17,GaylaGraves,individual - local,393862980,https://www.twitter.com/GaylaGraves,http://instagram.com/p/qzV9l0C1xx/,instagram,social media,,,,Loading up off to #pateros @jenbyquist @ Costco East Wenatchee Wa http://t.co/kaF7OhReHw
11827,7/23/2016,11,2,FALSE,14,"47.401428,-120.279949",http://twitter.com/GaylaGraves/status/4.92007E+17,GaylaGraves,individual - local,393862980,https://www.twitter.com/GaylaGraves,http://instagram.com/p/qzV9l0C1xx/,instagram,social media,,,,Loading up off to #pateros @jenbyquist @ Costco East Wenatchee Wa http://t.co/6Qu2VmN71A
19997,7/23/2016,11,19,FALSE,0,"47.605477,-122.332478",http://twitter.com/SeattleCP/status/4.92011E+17,SeattleCP,media,74998364,https://www.twitter.com/SeattleCP,http://dlvr.it/6Pk5XT,dlvr.it,unknown,,,,"Rain helps crews battle wildfires, but potential for flash floods raises concern: OKANOGAN COUNTY — Though recent... http://t.co/jMEh6slDv1"
19745,7/23/2016,11,36,FALSE,1,"48.363378,-120.120255",http://twitter.com/carolynhallK5/status/4.92015E+17,carolynhallK5,media,225215930,https://www.twitter.com/carolynhallK5,,,,,,,"Big need for gas cards in Twisp. Still no power, people need gas for generators and to gas up vehicles"
21341,7/23/2016,11,37,FALSE,1,"38.552343,-121.419954",http://twitter.com/EdJoyce/status/4.92016E+17,EdJoyce,media,73452506,https://www.twitter.com/EdJoyce,http://kuow.org/post/inslee-says-feds-will-help-restore-power-fire-zone,kuow.org,media,http://twitter.com/EdJoyce/status/492015728900337664/photo/1,EdJoyce,media,#Washington @GovInslee: Feds will help restore power in #wildfire area. #CarltonComplex http://t.co/qeDMmjjRRG http://t.co/S7B0mzPt3K
